countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
America,484743.23,744,Pairs,64042000,"Footwear, gaiters and the like: parts of such articles",64,Canada,Footwear with outer soles of leather or composition leather and uppers of textile material
America,922115.0,706,Pairs,64059000,"Footwear, gaiters and the like: parts of such articles",64,Canada,Footwears
America,1854269.32,3529,Pairs,61161000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Gloves, Impregnated, coated or covered with plastics or rubber"
America,484471.9,1214,Pairs,61151000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Graduated compression hosiery (for example, stockings for varicose veins)"
America,18999770.55,44848,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Woolen gloves, knitted"
America,2090.45,3,Pcs.,46021100,Manufactures of straw of esparto or of other plaiting materials: basketware and wickerwork,46,Canada," Basketwork, wickerwork and other articles of bamboo"
America,446896000.0,2,Pcs.,88024000,"Aircraft, spacecraft, and parts thereof",88,Canada,"Aeroplane, of an unladen weight exceeding 15000kg"
America,111843000.0,1,Pcs.,84071000,"Nuclear reactors, boilers, machinery and mechanical appliances: parts thereof",84,Canada,Aircraft engines
America,4840400.96,8736,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Canada,Bags and similar articles with outer surface of plastic sheeting or of textile materials
America,1174200.22,205,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Canada,Blankets and travelling rugs
America,8659.42,17,Pcs.,96031000,Miscellaneous manufactured articles,96,Canada,Brooms and brushes
America,70518.6,6,Pcs.,44151000,Wood and articles of wood: wood charcoal,44,Canada,"Cases, boxes, crates of wood"
America,42154818.75,47579,Pcs.,62171000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,Clothing accessories
America,1856763.63,3729,Pcs.,61142000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,Cotton garments knitted or crocheted
America,475658.64,367,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Cotton jersey, pullover, cardigans"
America,5640937.55,8002,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Cotton t-shirts, singlets and vest knitted"
America,32941.55,81,Pcs.,63031900,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Canada,"Curtains of textile materials, knitted"
America,86799.26,483,Pcs.,44182900,Wood and articles of wood: wood charcoal,44,Canada,Doors and their frames and thresholds of Other wood
America,41096.0,195,Pcs.,63071000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Canada,"Floor cloths, dish-cloths"
America,320071.19,196,Pcs.,42022200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Canada,Hangbag with outer surface of plastic sheeting or of textile material
America,339651.19,87,Pcs.,42022100,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Canada,"Hangbags with outer surface of leather, of composition leather or of patent leather"
America,128128.42,185,Pcs.,65020000,Headgear and parts thereof,65,Canada,"Hat shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, not lined, nor trimmed"
America,508525.84,875,Pcs.,65050021,Headgear and parts thereof,65,Canada,Hats of felt
America,406814.81,950,Pcs.,65069900,Headgear and parts thereof,65,Canada,"Headgear, whether or not lined or trimmed"
America,347155.19,40,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Jersey, pullover, cardigans of textile materials"
America,41464170.16,46584,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
America,4553864.0,7404,Pcs.,62033200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"M&B cotton jacket, not knitted"
America,166526.23,71,Pcs.,62072100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"M&B cotton nightshirt and pyjama, not knitted"
America,11548699.64,14262,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"M&B cotton shirt, not knitted"
America,10688125.93,9851,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,M&B jacket and blazers of wool or fine animal hair
America,1910573.63,2569,Pcs.,61033900,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"M&B jackets and blazers of textile materials, knitted or crocheted"
America,39457481.0,50874,Pcs.,62059000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"M&B shirt of textile material, not knitted"
America,16920196.76,78550,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Canada,Made up articles
America,1384877.33,1779,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Canada,Original sculptures and statuary in any material
America,651058.41,1667,Pcs.,65050090,Headgear and parts thereof,65,Canada,Other cap
America,13529196.16,28507,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Canada,"Other Paintings, drawings and pastels (excel >=100 years)"
America,65980000.0,1773,Pcs.,88073010,"Aircraft, spacecraft, and parts thereof",88,Canada,"Other parts of airplanes, helicopters or unmanned"
America,5494070.49,5645,Pcs.,61179000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Parts of clothing accessories, knitted or crocheted"
America,21540746.15,123298,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Canada,Percussion musical instrument
America,24081.47,49,Pcs.,69141000,Ceramic products,69,Canada,Porcelain or china articles
America,348336.94,220,Pcs.,49019900,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Canada,Printed books
America,25912.08,494,Pcs.,49011000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Canada,"Printed books, brochures, leaflets and similar printed matter in single sheets"
America,43747.95,243,Pcs.,62141000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"Shawls scarves, mufflers mantillas, veils and the like of silk or silk waste"
America,8997986.85,935,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Shawls, scarves, mufflers, knitted"
America,250121.59,646,Pcs.,92021000,Musical instruments: parts and accessories of such articles.,92,Canada,"String musical instrument, played with a bow"
America,925694.6,178,Pcs.,93070000,Arms and ammunition: parts and accessories thereof,93,Canada,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof"
America,160211.73,95,Pcs.,76151000,Aluminium and articles thereof,76,Canada,"Table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like"
America,109725.0,60,Pcs.,42021100,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Canada,"Trunks, suitcases, brief-cases with outer surface of leather, or composition leather or of patent leather"
America,2066865.63,3376,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,W&G Cotton dresses knitted
America,37118690.41,56221,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"W&G cotton dresses, not knitted"
America,955283.44,15915,Pcs.,61043200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,W&G cotton jacket knitted
America,4829212.85,10717,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"W&G cotton jacket, not knitted"
America,15270511.66,23626,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"W&G cotton trousers, bibs and brace overalls, breeches and short"
America,474484.78,3369,Pcs.,62042900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"W&G ensembles of textile materials,not knitted"
America,3698695.0,4420,Pcs.,62062000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"W&G Woolen blouses, shirts, and shirt-blouses"
America,917329.47,1010,Pcs.,62043100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,W&G woolen jackets
America,5482920.3,749,Pcs.,94036000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Canada,Wooden furniture
America,25756202.97,16402,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Canada,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
America,5137029.92,635,Pcs.,61101100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Canada,"Woollen jersey, pullover, cardigans, sweater, waistcoat, knitted"
America,250024044.61,8237,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Canada,"Carpet, knotted of wool or fine animal hair"
America,112455.6,170,Sq.Mtr.,52121300,Cotton,52,Canada,"Woven fabric of cotton, dyed, weighing not more than 200g/m2"
America,2792920.0,7974,Kg.,19023000,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Cayman Islands,Pasta
America,1302140.0,492,Kg.,19059020,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Cayman Islands,Potatoes chips
America,24833.25,130,Gross,70181010,Glass and glassware,70,Chile,"Bangales, Tika , Tikuli & beads"
America,62277.59,615,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Chile,Cotton sacks and bags
America,471313.56,190,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Chile,Felt
America,111205.5,60,Kg.,33059030,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Chile,Hair cream
America,535143.93,631,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Chile,Imitation jewellery
America,99179.67,1563,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Chile,Incense sticks
America,1157750.61,5020,Kg.,83062910,Miscellaneous articles of base metal,83,Chile,Other statuettes and other ornaments
America,64715.45,2800,Kg.,74081100,Copper and articles thereof,74,Chile,Refined copper wire of which maximum cross-sectional dimension exceeds 6mm
America,324188.12,10790,Kg.,82151000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,Chile,Set of assorted articles containing at least one article with precious metal
America,487183.19,180,Kg.,73239300,Articles of iron or steel,73,Chile,"Table, kitchen or household articles of stainless steel"
America,996524.17,290,Kg.,53021000,Other vegetable textile fibres: paper yarn and woven fabrics of paper yarn,53,Chile,"True hemp, raw or retted"
America,561939.81,2156,Pcs.,70131000,Glass and glassware,70,Chile,Glassware of a kind used for table of glass ceramic
America,31850.0,62,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Chile,Original sculptures and statuary in any material
America,1317142.49,2124,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Chile,"Other Paintings, drawings and pastels (excel >=100 years)"
America,3807507.5,29540,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Chile,Percussion musical instrument
America,153624.72,494,Pcs.,49011000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Chile,"Printed books, brochures, leaflets and similar printed matter in single sheets"
America,3759774.75,14387,Pcs.,42021100,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Chile,"Trunks, suitcases, brief-cases with outer surface of leather, or composition leather or of patent leather"
America,110566.27,134,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Chile,"W&G cotton jacket, not knitted"
